"State","Started.on","Completed","Time.taken","Grade.100.00","Q..1..5.00","Q..2..5.00","Q..3..5.00","Q..4..5.00","Q..5..5.00","Q..6..5.00","Q..7..5.00","Q..8..5.00","Q..9..5.00","Q..10..5.00","Q..11..5.00","Q..12..5.00","Q..13..5.00","Q..14..5.00","Q..15..5.00","Q..16..5.00","Q..17..5.00","Q..18..5.00","Q..19..5.00","Q..20..5.00","AnonID"
"Finished","8 September 2017  9:06 PM","8 September 2017  10:36 PM","1 hour 30 mins",65.88,"5.00","0.00","5.00","5.00","5.00","-","0.00","5.00","5.00","1.88","2.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00","c1852b9e"
"Finished","8 September 2017  9:56 PM","8 September 2017  11:26 PM","1 hour 30 mins",56.5,"5.00","0.00","5.00","-","2.50","5.00","-","5.00","2.50","1.25","2.00","5.00","2.50","2.00","3.75","5.00","5.00","5.00","0.00","0.00","75260976"
"Finished","8 September 2017  10:09 PM","8 September 2017  11:39 PM","1 hour 29 mins",57.5,"0.00","5.00","2.50","0.00","2.50","-","0.00","5.00","2.50","-","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","ef75a518"
"Finished","8 September 2017  10:26 PM","8 September 2017  11:52 PM","1 hour 26 mins",46.25,"2.50","0.00","3.75","5.00","-","0.00","-","5.00","-","-","-","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","-","e1dbabba"
"Finished","8 September 2017  10:42 PM","9 September 2017  12:12 AM","1 hour 30 mins",56.5,"5.00","5.00","1.25","5.00","2.50","0.00","0.00","5.00","2.50","1.25","2.00","0.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","0.00","a5c5e360"
"Finished","8 September 2017  11:06 PM","9 September 2017  12:35 AM","1 hour 29 mins",80.13,"5.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","622ea928"
"Finished","8 September 2017  11:08 PM","9 September 2017  12:36 AM","1 hour 28 mins",48.25,"5.00","0.00","5.00","5.00","2.50","0.00","0.00","5.00","0.00","1.25","2.00","2.50","5.00","-","-","5.00","5.00","0.00","5.00","0.00","11137b21"
"Finished","9 September 2017  9:41 AM","9 September 2017  11:06 AM","1 hour 25 mins",40.13,"5.00","0.00","1.25","0.00","2.50","2.50","0.00","0.00","0.00","1.88","5.00","5.00","5.00","2.00","0.00","0.00","5.00","0.00","5.00","0.00","6b45620a"
"Finished","9 September 2017  10:48 AM","9 September 2017  12:09 PM","1 hour 20 mins",81.25,"5.00","5.00","2.50","5.00","5.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","2.50","5.00","5.00","5.00","5.00","0.00","5.00","5.00","1a527fed"
"Finished","9 September 2017  10:49 AM","9 September 2017  12:16 PM","1 hour 27 mins",58.5,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","0.00","5.00","-","1.00","2.50","5.00","0.00","5.00","5.00","5.00","5.00","-","-","de21c465"
"Finished","9 September 2017  1:50 PM","9 September 2017  3:18 PM","1 hour 28 mins",72.5,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","2.50","5.00","-","2.50","-","2.50","5.00","5.00","5.00","-","5.00","8910151b"
"Finished","9 September 2017  2:16 PM","9 September 2017  3:17 PM","1 hour 1 min",85,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","2.50","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","-","5.00","5e99a1f1"
"Finished","9 September 2017  2:44 PM","9 September 2017  4:07 PM","1 hour 22 mins",83.75,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","122c6272"
"Finished","9 September 2017  2:57 PM","9 September 2017  4:27 PM","1 hour 30 mins",91.25,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","f9efef11"
"Finished","9 September 2017  3:37 PM","9 September 2017  4:40 PM","1 hour 2 mins",17.5,"5.00","-","2.50","0.00","-","-","0.00","0.00","0.00","-","-","0.00","0.00","0.00","0.00","5.00","5.00","0.00","0.00","0.00","22f52e87"
"Finished","9 September 2017  4:55 PM","9 September 2017  6:24 PM","1 hour 29 mins",65.88,"5.00","5.00","5.00","5.00","-","5.00","5.00","0.00","2.50","1.88","2.00","5.00","2.50","2.00","5.00","5.00","5.00","5.00","-","0.00","7960f262"
"Finished","9 September 2017  5:22 PM","9 September 2017  6:35 PM","1 hour 12 mins",72.75,"5.00","5.00","2.50","5.00","2.50","5.00","0.00","5.00","5.00","0.00","2.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","-","5.00","947a00f3"
"Finished","9 September 2017  5:37 PM","9 September 2017  7:07 PM","1 hour 30 mins",47.75,"5.00","5.00","1.25","0.00","-","-","0.00","-","5.00","-","2.00","5.00","5.00","2.00","2.50","0.00","5.00","5.00","5.00","0.00","d02a6abc"
"Finished","9 September 2017  5:45 PM","9 September 2017  7:14 PM","1 hour 29 mins",61,"5.00","0.00","5.00","5.00","2.50","5.00","-","5.00","5.00","0.00","5.00","2.50","2.50","1.00","2.50","5.00","5.00","5.00","0.00","-","5d1c47c7"
"Finished","9 September 2017  6:02 PM","9 September 2017  7:32 PM","1 hour 30 mins",62.63,"5.00","5.00","5.00","0.00","2.50","5.00","5.00","5.00","2.50","0.63","2.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","-","-","9a7d3ba2"
"Finished","9 September 2017  6:03 PM","9 September 2017  7:33 PM","1 hour 30 mins",83.13,"5.00","5.00","5.00","5.00","-","-","0.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","53d1fd1b"
"Finished","9 September 2017  6:29 PM","9 September 2017  7:55 PM","1 hour 25 mins",55,"5.00","5.00","2.50","5.00","-","5.00","5.00","0.00","2.50","5.00","5.00","5.00","5.00","5.00","-","-","-","-","-","-","9b3da03e"
"Finished","9 September 2017  6:43 PM","9 September 2017  8:05 PM","1 hour 22 mins",65.75,"5.00","5.00","5.00","5.00","-","-","0.00","0.00","0.00","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","662add00"
"Finished","9 September 2017  7:10 PM","9 September 2017  8:37 PM","1 hour 27 mins",92.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","385d017e"
"Finished","9 September 2017  7:51 PM","9 September 2017  9:21 PM","1 hour 30 mins",56,"5.00","0.00","-","5.00","2.50","5.00","0.00","5.00","2.50","-","1.00","5.00","5.00","5.00","-","5.00","5.00","5.00","0.00","0.00","495ec40c"
"Finished","9 September 2017  8:35 PM","9 September 2017  10:02 PM","1 hour 27 mins",53.75,"0.00","0.00","5.00","5.00","2.50","-","0.00","0.00","5.00","3.75","-","2.50","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00","dea3baf8"
"Finished","9 September 2017  9:23 PM","9 September 2017  10:53 PM","1 hour 30 mins",62.63,"5.00","5.00","3.75","-","2.50","2.50","0.00","5.00","5.00","1.88","2.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","0.00","e49f67cd"
"Finished","9 September 2017  9:23 PM","9 September 2017  10:44 PM","1 hour 21 mins",92.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","eaeb1e2a"
"Finished","9 September 2017  9:28 PM","9 September 2017  10:58 PM","1 hour 30 mins",60.25,"5.00","5.00","1.25","5.00","-","5.00","0.00","5.00","2.50","2.50","2.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","-","-","164df997"
"Finished","9 September 2017  10:19 PM","9 September 2017  11:45 PM","1 hour 25 mins",82.5,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","2.50","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","c8ac22f2"
"Finished","10 September 2017  7:16 AM","10 September 2017  8:21 AM","1 hour 5 mins",95,"5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","dd08a0eb"
"Finished","10 September 2017  7:53 AM","10 September 2017  9:04 AM","1 hour 11 mins",83.75,"5.00","5.00","5.00","5.00","2.50","5.00","0.00","0.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","ddaebaca"
"Finished","10 September 2017  9:53 AM","10 September 2017  11:23 AM","1 hour 30 mins",95,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4fe84a9c"
"Finished","10 September 2017  10:05 AM","10 September 2017  11:33 AM","1 hour 28 mins",42.5,"0.00","5.00","5.00","5.00","2.50","-","5.00","0.00","5.00","-","-","-","-","0.00","0.00","5.00","5.00","5.00","-","0.00","ee33900b"
"Finished","10 September 2017  10:25 AM","10 September 2017  11:46 AM","1 hour 20 mins",71.63,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","3.13","2.00","2.50","5.00","4.00","5.00","5.00","5.00","0.00","0.00","0.00","97da70cb"
"Finished","10 September 2017  10:38 AM","10 September 2017  12:06 PM","1 hour 27 mins",71.25,"2.50","5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00","1.25","5.00","2.50","0.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","99ea90e3"
"Finished","10 September 2017  11:29 AM","10 September 2017  12:39 PM","1 hour 10 mins",93.75,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","10c74063"
"Finished","10 September 2017  12:18 PM","10 September 2017  1:43 PM","1 hour 25 mins",71.75,"5.00","5.00","2.50","5.00","2.50","2.50","0.00","5.00","5.00","1.25","2.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","0.00","5.00","8a167f02"
"Finished","10 September 2017  12:39 PM","10 September 2017  2:09 PM","1 hour 30 mins",44,"5.00","5.00","3.75","-","-","-","-","5.00","5.00","-","2.00","5.00","5.00","2.00","1.25","-","5.00","-","-","-","82dde488"
"Finished","10 September 2017  12:41 PM","10 September 2017  1:32 PM","50 mins 39 secs",72.38,"5.00","5.00","3.75","0.00","5.00","-","5.00","0.00","5.00","0.63","2.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00","b5b20c88"
"Finished","10 September 2017  12:46 PM","10 September 2017  1:45 PM","59 mins 44 secs",56,"2.50","5.00","3.75","5.00","5.00","0.00","0.00","5.00","0.00","-","5.00","5.00","5.00","1.00","3.75","5.00","5.00","0.00","0.00","0.00","ad5e59e"
"Finished","10 September 2017  12:54 PM","10 September 2017  2:24 PM","1 hour 29 mins",87.5,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","ebddf016"
"Finished","10 September 2017  1:22 PM","10 September 2017  2:50 PM","1 hour 28 mins",76.25,"0.00","5.00","3.75","5.00","2.50","5.00","0.00","5.00","5.00","-","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","aef7d07b"
"Finished","10 September 2017  1:26 PM","10 September 2017  2:56 PM","1 hour 29 mins",66.88,"5.00","5.00","5.00","5.00","2.50","5.00","0.00","5.00","2.50","1.88","5.00","5.00","0.00","0.00","0.00","5.00","5.00","5.00","0.00","5.00","44c310d7"
"Finished","10 September 2017  1:31 PM","10 September 2017  2:41 PM","1 hour 9 mins",65.25,"5.00","5.00","3.75","5.00","-","5.00","0.00","5.00","5.00","1.25","2.00","5.00","2.50","2.00","3.75","5.00","5.00","5.00","-","0.00","f9c1b0aa"
"Finished","10 September 2017  1:33 PM","10 September 2017  2:44 PM","1 hour 11 mins",69.5,"5.00","5.00","5.00","-","-","5.00","0.00","5.00","5.00","-","5.00","5.00","2.50","2.00","5.00","5.00","5.00","5.00","0.00","5.00","5eeff7a0"
"Finished","10 September 2017  1:37 PM","10 September 2017  2:55 PM","1 hour 17 mins",82.5,"5.00","5.00","2.50","5.00","-","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","cec39473"
"Finished","10 September 2017  1:41 PM","10 September 2017  2:51 PM","1 hour 10 mins",82.88,"5.00","5.00","5.00","5.00","2.50","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","1.00","0.00","5.00","5.00","5.00","5.00","5.00","f5da804c"
"Finished","10 September 2017  1:43 PM","10 September 2017  3:12 PM","1 hour 28 mins",61.5,"5.00","0.00","5.00","5.00","2.50","5.00","0.00","5.00","5.00","-","2.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","-","-","46c16001"
"Finished","10 September 2017  2:16 PM","10 September 2017  3:11 PM","54 mins 30 secs",86.25,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","4ea32ca"
"Finished","10 September 2017  2:18 PM","10 September 2017  3:06 PM","48 mins",60.75,"0.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","0.00","0.00","d35023ff"
"Finished","10 September 2017  2:27 PM","10 September 2017  3:57 PM","1 hour 30 mins",92.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","3c2debb2"
"Finished","10 September 2017  2:47 PM","10 September 2017  4:17 PM","1 hour 29 mins",76.5,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","2.50","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","f6119222"
"Finished","10 September 2017  2:59 PM","10 September 2017  4:25 PM","1 hour 26 mins",92.5,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","88a7d4b"
"Finished","10 September 2017  3:01 PM","10 September 2017  4:40 PM","1 hour 38 mins",0,"-","0.00","-","-","-","-","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","9a536419"
"Finished","10 September 2017  3:02 PM","10 September 2017  4:05 PM","1 hour 2 mins",96.25,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","14821afd"
"Finished","10 September 2017  3:02 PM","10 September 2017  3:55 PM","52 mins 24 secs",84.88,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","4.38","2.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","0.00","6b1936b7"
"Finished","10 September 2017  3:31 PM","10 September 2017  4:39 PM","1 hour 7 mins",42,"5.00","5.00","1.25","5.00","-","-","-","0.00","2.50","1.25","5.00","-","2.50","2.00","2.50","5.00","5.00","-","0.00","-","97cefece"
"Finished","10 September 2017  3:36 PM","10 September 2017  4:50 PM","1 hour 14 mins",68.25,"5.00","5.00","3.75","0.00","5.00","5.00","0.00","5.00","5.00","-","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","-","0.00","e868df68"
"Finished","10 September 2017  3:52 PM","10 September 2017  4:57 PM","1 hour 5 mins",62.75,"5.00","0.00","5.00","5.00","2.50","5.00","0.00","5.00","2.50","1.25","5.00","0.00","2.50","4.00","5.00","0.00","5.00","5.00","5.00","0.00","f09b8e11"
"Finished","10 September 2017  4:00 PM","10 September 2017  5:11 PM","1 hour 11 mins",56.75,"5.00","0.00","3.75","5.00","2.50","0.00","5.00","5.00","2.50","0.00","1.00","0.00","5.00","2.00","5.00","5.00","0.00","5.00","5.00","-","180f14e0"
"Finished","10 September 2017  4:33 PM","10 September 2017  5:40 PM","1 hour 7 mins",34.75,"0.00","0.00","3.75","5.00","-","-","-","0.00","2.50","0.00","5.00","5.00","2.50","1.00","0.00","5.00","5.00","0.00","-","-","79ff1b66"
"Finished","10 September 2017  4:40 PM","10 September 2017  6:20 PM","1 hour 39 mins",8.75,"5.00","0.00","3.75","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","9684b3c7"
"Finished","10 September 2017  4:49 PM","10 September 2017  5:50 PM","1 hour",79.38,"5.00","5.00","2.50","5.00","0.00","5.00","0.00","5.00","2.50","4.38","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","8cdadfd9"
"Finished","10 September 2017  5:08 PM","10 September 2017  6:16 PM","1 hour 8 mins",62.75,"0.00","0.00","3.75","5.00","2.50","2.50","0.00","5.00","5.00","-","4.00","5.00","0.00","-","5.00","5.00","5.00","5.00","5.00","5.00","ce17a6a5"
"Finished","10 September 2017  5:17 PM","10 September 2017  5:59 PM","41 mins 15 secs",85,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00","2df00208"
"Finished","10 September 2017  5:23 PM","10 September 2017  6:30 PM","1 hour 6 mins",58.75,"5.00","0.00","5.00","0.00","5.00","0.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","0.00","9c69f244"
"Finished","10 September 2017  5:28 PM","10 September 2017  6:55 PM","1 hour 26 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","96bf7d59"
"Finished","10 September 2017  6:38 PM","10 September 2017  7:35 PM","56 mins 31 secs",31,"5.00","0.00","0.00","5.00","-","0.00","0.00","5.00","-","-","1.00","-","-","-","-","5.00","5.00","5.00","0.00","-","6a4f9efa"
"Finished","10 September 2017  6:42 PM","10 September 2017  8:12 PM","1 hour 30 mins",79.5,"5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","-","7ec605aa"
"Finished","10 September 2017  7:04 PM","10 September 2017  8:34 PM","1 hour 30 mins",85.13,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","3.13","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","9402fe91"
"Finished","10 September 2017  7:06 PM","10 September 2017  8:36 PM","1 hour 30 mins",85,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","9d5d9af3"
"Finished","10 September 2017  7:12 PM","10 September 2017  8:14 PM","1 hour 1 min",30.75,"0.00","0.00","1.25","5.00","0.00","-","0.00","5.00","2.50","-","2.00","-","0.00","-","0.00","5.00","5.00","5.00","-","0.00","77dd15a7"
"Finished","10 September 2017  7:32 PM","10 September 2017  9:02 PM","1 hour 30 mins",51.38,"0.00","5.00","1.25","5.00","-","5.00","0.00","5.00","0.00","0.63","-","5.00","2.50","2.00","5.00","5.00","5.00","5.00","0.00","0.00","558ee976"
"Finished","10 September 2017  7:52 PM","10 September 2017  9:05 PM","1 hour 12 mins",45.75,"2.50","0.00","2.50","5.00","5.00","-","-","5.00","0.00","1.25","-","2.50","2.50","2.00","2.50","5.00","5.00","5.00","-","-","205202"
"Finished","10 September 2017  7:55 PM","10 September 2017  9:21 PM","1 hour 25 mins",79.38,"5.00","0.00","2.50","5.00","-","5.00","5.00","5.00","5.00","4.38","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","0.00","69c3c2ce"
"Finished","10 September 2017  7:57 PM","10 September 2017  8:49 PM","52 mins 5 secs",52.75,"5.00","5.00","1.25","0.00","2.50","-","0.00","5.00","5.00","-","2.00","5.00","2.50","2.00","2.50","5.00","5.00","0.00","5.00","-","cd862304"
"Finished","10 September 2017  8:00 PM","10 September 2017  9:09 PM","1 hour 9 mins",95,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","87442076"
"Finished","10 September 2017  8:02 PM","10 September 2017  9:31 PM","1 hour 29 mins",86.88,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","1.88","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","b7a5ce8a"
"Finished","10 September 2017  8:17 PM","10 September 2017  9:47 PM","1 hour 30 mins",76,"5.00","5.00","5.00","5.00","-","-","5.00","5.00","5.00","-","5.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","0.00","cd3f9307"
"Finished","10 September 2017  8:27 PM","10 September 2017  9:57 PM","1 hour 30 mins",74.63,"5.00","5.00","3.75","0.00","-","5.00","5.00","5.00","2.50","1.88","2.00","5.00","2.50","2.00","5.00","5.00","5.00","5.00","5.00","5.00","3cadc569"
"Finished","10 September 2017  8:39 PM","10 September 2017  9:59 PM","1 hour 20 mins",68.75,"0.00","5.00","5.00","5.00","-","0.00","5.00","0.00","2.50","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","903a5616"
"Finished","10 September 2017  8:40 PM","10 September 2017  10:10 PM","1 hour 30 mins",15,"0.00","0.00","-","-","-","-","0.00","-","5.00","-","-","-","-","-","-","5.00","5.00","-","-","-","fd45a455"
"Finished","10 September 2017  8:46 PM","10 September 2017  10:16 PM","1 hour 30 mins",42,"2.50","-","1.25","-","2.50","-","5.00","5.00","2.50","3.75","-","-","0.00","2.00","2.50","5.00","5.00","5.00","-","-","f12624dd"
"Finished","10 September 2017  8:47 PM","10 September 2017  10:17 PM","1 hour 29 mins",62.5,"5.00","0.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","0.00","3.00","0.00","5.00","2.00","2.50","5.00","5.00","5.00","5.00","0.00","1883e7e6"
"Finished","10 September 2017  8:48 PM","10 September 2017  10:17 PM","1 hour 29 mins",32.5,"0.00","-","5.00","0.00","-","-","-","5.00","2.50","-","-","-","-","-","5.00","5.00","5.00","5.00","0.00","-","30d6bdb"
"Finished","10 September 2017  8:49 PM","10 September 2017  10:02 PM","1 hour 12 mins",26.25,"5.00","0.00","0.00","-","-","-","0.00","5.00","0.00","1.25","5.00","-","0.00","-","-","5.00","5.00","0.00","-","-","8b6a209f"
"Finished","10 September 2017  9:08 PM","10 September 2017  10:12 PM","1 hour 4 mins",73.75,"5.00","5.00","5.00","5.00","2.50","0.00","0.00","5.00","2.50","3.75","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","0.00","c025fb59"
"Finished","10 September 2017  9:35 PM","10 September 2017  11:05 PM","1 hour 30 mins",60.25,"5.00","5.00","3.75","5.00","2.50","5.00","5.00","5.00","2.50","-","2.00","5.00","0.00","2.00","2.50","5.00","5.00","0.00","-","0.00","97f90646"
"Finished","10 September 2017  9:45 PM","10 September 2017  10:57 PM","1 hour 12 mins",68.75,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","-","5.00","5.00","0.00","-","3.75","5.00","5.00","5.00","5.00","0.00","54fae6f5"
"Finished","10 September 2017  9:45 PM","10 September 2017  11:15 PM","1 hour 30 mins",70.75,"5.00","5.00","2.50","5.00","5.00","5.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","-","0.00","7b2da7af"
"Finished","10 September 2017  10:08 PM","10 September 2017  11:38 PM","1 hour 30 mins",59.5,"0.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","2.00","5.00","2.50","-","5.00","0.00","5.00","5.00","-","-","18b3a898"
"Finished","10 September 2017  10:23 PM","10 September 2017  11:50 PM","1 hour 26 mins",61.5,"5.00","0.00","5.00","5.00","2.50","2.50","5.00","0.00","5.00","0.00","2.00","5.00","2.50","2.00","5.00","0.00","5.00","5.00","5.00","0.00","b1c80bbc"
"Finished","10 September 2017  10:29 PM","10 September 2017  11:59 PM","1 hour 29 mins",67,"5.00","5.00","3.75","5.00","2.50","0.00","-","5.00","5.00","1.25","5.00","2.50","2.50","2.00","2.50","5.00","5.00","5.00","5.00","-","84071c26"
"Finished","10 September 2017  10:38 PM","11 September 2017  12:08 AM","1 hour 30 mins",59,"5.00","5.00","2.50","5.00","-","5.00","0.00","5.00","2.50","-","4.00","-","-","-","5.00","5.00","5.00","0.00","5.00","5.00","edaf1f6d"
"Finished","10 September 2017  10:39 PM","11 September 2017  12:09 AM","1 hour 29 mins",31.5,"5.00","5.00","-","5.00","-","5.00","0.00","5.00","0.00","-","4.00","-","2.50","-","-","-","-","0.00","-","-","fdb53c5c"
"Finished","10 September 2017  11:29 PM","11 September 2017  12:43 AM","1 hour 13 mins",76.5,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","4.00","5.00","2.50","5.00","0.00","5.00","5.00","5.00","5.00","0.00","c411e5a7"
"Finished","11 September 2017  12:11 AM","11 September 2017  1:29 AM","1 hour 18 mins",72.63,"5.00","0.00","5.00","0.00","2.50","5.00","5.00","5.00","5.00","0.63","5.00","5.00","2.50","2.00","5.00","5.00","5.00","5.00","0.00","5.00","a87a5e16"
"Finished","11 September 2017  12:49 AM","11 September 2017  2:19 AM","1 hour 29 mins",77,"5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","5.00","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","0.00","580ab96f"
"Finished","11 September 2017  7:53 AM","11 September 2017  9:23 AM","1 hour 30 mins",79,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","1.25","2.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","-","5.00","bd546a4d"
"Finished","11 September 2017  9:51 AM","11 September 2017  11:21 AM","1 hour 30 mins",77.5,"5.00","5.00","5.00","5.00","-","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","-","5.00","81b13d84"
"Finished","11 September 2017  10:41 AM","11 September 2017  11:24 AM","43 mins 8 secs",51.5,"5.00","-","2.50","5.00","2.50","5.00","0.00","5.00","2.50","-","4.00","5.00","5.00","-","-","5.00","5.00","0.00","-","-","f8e05196"
"Finished","11 September 2017  10:56 AM","11 September 2017  12:04 PM","1 hour 8 mins",64.63,"5.00","0.00","2.50","5.00","5.00","5.00","-","5.00","2.50","0.63","2.00","5.00","5.00","2.00","-","5.00","5.00","5.00","-","5.00","3c0bfae0"
"Finished","11 September 2017  11:13 AM","11 September 2017  12:29 PM","1 hour 15 mins",75,"5.00","5.00","3.75","5.00","2.50","2.50","0.00","5.00","5.00","1.25","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","-","e2096f0"
"Finished","11 September 2017  11:48 AM","11 September 2017  12:58 PM","1 hour 10 mins",90,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.50","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","f2851b83"
"Finished","11 September 2017  12:01 PM","11 September 2017  1:30 PM","1 hour 28 mins",70,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.50","5.00","5.00","5.00","2.50","-","5.00","5.00","5.00","0.00","-","-","b9d0fedd"
