"State","Started.on","Completed","Time.taken","Grade.100.00","Q..1..5.00","Q..2..5.00","Q..3..5.00","Q..4..5.00","Q..5..5.00","Q..6..5.00","Q..7..5.00","Q..8..5.00","Q..9..5.00","Q..10..5.00","Q..11..5.00","Q..12..5.00","Q..13..5.00","Q..14..5.00","Q..15..5.00","Q..16..5.00","Q..17..5.00","Q..18..5.00","Q..19..5.00","Q..20..5.00","AnonID"
"Finished","16 January 2019  1:49 PM","16 January 2019  3:10 PM","1 hour 20 mins",89.75,"5.00","5.00","3.75","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00","872bcbb4"
"Finished","16 January 2019  1:54 PM","16 January 2019  3:21 PM","1 hour 27 mins",73.13,"5.00","0.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","bc8509d8"
"Finished","16 January 2019  1:54 PM","16 January 2019  3:05 PM","1 hour 11 mins",36.5,"5.00","0.00","3.75","0.00","0.00","5.00","0.00","0.00","2.50","1.25","5.00","0.00","2.00","2.00","5.00","5.00","0.00","0.00","0.00","0.00","f614d055"
"Finished","16 January 2019  2:05 PM","16 January 2019  3:05 PM","1 hour",97,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","6b924b16"
"Finished","16 January 2019  2:25 PM","16 January 2019  3:17 PM","51 mins 56 secs",96.25,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","b2ee2f13"
"Finished","16 January 2019  2:32 PM","16 January 2019  3:27 PM","54 mins 57 secs",57.63,"5.00","-","5.00","5.00","-","5.00","-","5.00","5.00","0.63","2.00","0.00","3.00","2.00","0.00","5.00","5.00","5.00","5.00","-","f50b87b0"
"Finished","16 January 2019  2:51 PM","16 January 2019  3:40 PM","49 mins 26 secs",87.5,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5352a3ae"
"Finished","16 January 2019  2:51 PM","16 January 2019  4:12 PM","1 hour 20 mins",85.13,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","b2a078d5"
"Finished","16 January 2019  3:13 PM","16 January 2019  3:42 PM","29 mins 10 secs",85,"5.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","08d9a7b4"
"Finished","16 January 2019  3:22 PM","16 January 2019  4:14 PM","52 mins 10 secs",92,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","8afbc9ac"
"Finished","16 January 2019  3:24 PM","16 January 2019  4:36 PM","1 hour 12 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","d2a5c944"
"Finished","16 January 2019  3:24 PM","16 January 2019  4:09 PM","45 mins 1 sec",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","e7214d59"
"Finished","16 January 2019  3:58 PM","16 January 2019  5:08 PM","1 hour 10 mins",70,"5.00","5.00","5.00","0.00","0.00","5.00","0.00","5.00","2.50","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","b1399635"
"Finished","16 January 2019  4:08 PM","16 January 2019  5:17 PM","1 hour 9 mins",55.88,"5.00","5.00","2.50","5.00","2.00","5.00","-","5.00","2.50","1.88","5.00","5.00","0.00","2.00","0.00","5.00","5.00","0.00","-","-","43e1c03f"
"Finished","16 January 2019  4:22 PM","16 January 2019  4:45 PM","22 mins 53 secs",89.5,"5.00","5.00","2.50","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","7ef167ed"
"Finished","16 January 2019  4:34 PM","16 January 2019  5:12 PM","38 mins 3 secs",68.5,"5.00","5.00","1.25","5.00","-","5.00","0.00","5.00","5.00","1.25","5.00","4.00","5.00","2.00","0.00","5.00","5.00","5.00","0.00","5.00","b0e027df"
"Finished","16 January 2019  5:09 PM","16 January 2019  5:45 PM","35 mins 54 secs",22,"0.00","0.00","5.00","-","-","5.00","0.00","0.00","5.00","0.00","2.00","-","-","-","5.00","0.00","0.00","-","-","0.00","4ab3dbc9"
"Finished","16 January 2019  5:12 PM","16 January 2019  6:26 PM","1 hour 13 mins",63.75,"0.00","0.00","3.75","5.00","-","5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00","11efd53e"
"Finished","16 January 2019  5:29 PM","16 January 2019  6:59 PM","1 hour 29 mins",57.13,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","0.00","3.13","5.00","5.00","0.00","2.00","0.00","5.00","5.00","5.00","0.00","0.00","92e7649d"
"Finished","16 January 2019  5:32 PM","16 January 2019  6:52 PM","1 hour 20 mins",74.5,"5.00","0.00","3.75","5.00","0.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","313cf367"
"Finished","16 January 2019  5:39 PM","16 January 2019  6:33 PM","53 mins 58 secs",51.75,"0.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","2.50","1.25","2.00","1.00","5.00","0.00","-","5.00","5.00","0.00","5.00","0.00","8c0db8c9"
"Finished","16 January 2019  5:53 PM","16 January 2019  7:12 PM","1 hour 18 mins",64.5,"5.00","0.00","5.00","5.00","-","2.50","5.00","5.00","0.00","-","-","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00","93dfcf00"
"Finished","16 January 2019  5:59 PM","16 January 2019  6:54 PM","54 mins 52 secs",79,"5.00","5.00","5.00","0.00","-","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","4.00","2.50","5.00","5.00","5.00","5.00","-","701d5e3d"
"Finished","16 January 2019  6:18 PM","16 January 2019  7:42 PM","1 hour 24 mins",87.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","bad2535c"
"Finished","16 January 2019  7:08 PM","16 January 2019  8:07 PM","58 mins 40 secs",80.75,"0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","110670cb"
"Finished","16 January 2019  9:12 PM","16 January 2019  10:13 PM","1 hour",91,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","5.00","4.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","18427b1d"
"Finished","16 January 2019  9:15 PM","16 January 2019  10:36 PM","1 hour 21 mins",49.5,"5.00","5.00","3.75","0.00","0.00","-","0.00","5.00","2.50","1.25","-","5.00","2.00","5.00","5.00","5.00","5.00","0.00","-","0.00","9bae881e"
"Finished","16 January 2019  10:08 PM","16 January 2019  11:05 PM","56 mins 37 secs",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","10dc8e47"
"Finished","16 January 2019  10:11 PM","16 January 2019  10:30 PM","19 mins 46 secs",38.25,"5.00","5.00","1.25","0.00","-","5.00","-","5.00","-","-","2.00","5.00","5.00","-","-","-","-","-","-","5.00","64aac9eb"
"Finished","16 January 2019  10:32 PM","16 January 2019  11:35 PM","1 hour 2 mins",86,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","4.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00","c338df0b"
"Finished","16 January 2019  10:35 PM","16 January 2019  11:43 PM","1 hour 7 mins",63.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","0.00","5.00","1.25","5.00","5.00","5.00","0.00","5.00","5.00","5.00","-","-","0.00","e989d62b"
"Finished","16 January 2019  10:45 PM","17 January 2019  12:13 AM","1 hour 27 mins",63.13,"5.00","0.00","3.75","5.00","2.00","5.00","0.00","0.00","5.00","4.38","5.00","5.00","2.00","1.00","5.00","5.00","5.00","0.00","5.00","0.00","db70ee58"
"Finished","16 January 2019  11:17 PM","17 January 2019  12:32 AM","1 hour 15 mins",79,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00","07cc103c"
"Finished","16 January 2019  11:17 PM","17 January 2019  12:28 AM","1 hour 11 mins",88,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00","3b804f00"
"Finished","17 January 2019  10:02 AM","17 January 2019  11:24 AM","1 hour 21 mins",85.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","aa92443c"
"Finished","17 January 2019  10:59 AM","17 January 2019  12:34 PM","1 hour 34 mins",27.63,"5.00","5.00","5.00","-","-","5.00","-","-","2.50","3.13","2.00","-","-","-","-","-","-","-","-","-","01179a4f"
"Finished","17 January 2019  11:03 AM","17 January 2019  11:44 AM","41 mins 18 secs",92.5,"2.50","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","72ec79eb"
"Finished","17 January 2019  11:04 AM","17 January 2019  12:05 PM","1 hour 1 min",87,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","1fd149e6"
"Finished","17 January 2019  11:10 AM","17 January 2019  11:50 AM","40 mins 17 secs",80,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","5.00","2be523fc"
"Finished","17 January 2019  1:22 PM","17 January 2019  2:39 PM","1 hour 16 mins",87,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","4ae0559a"
"Finished","17 January 2019  1:46 PM","17 January 2019  2:57 PM","1 hour 10 mins",88.13,"5.00","5.00","5.00","5.00","-","5.00","-","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","01ac7a0a"
"Finished","17 January 2019  1:46 PM","17 January 2019  2:56 PM","1 hour 9 mins",81.25,"5.00","0.00","2.50","5.00","5.00","5.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","dc0a63f6"
"Finished","17 January 2019  1:58 PM","17 January 2019  3:27 PM","1 hour 28 mins",55.88,"5.00","5.00","5.00","-","-","5.00","0.00","5.00","2.50","4.38","5.00","5.00","2.00","2.00","0.00","0.00","5.00","5.00","0.00","0.00","7f142959"
"Finished","17 January 2019  2:13 PM","17 January 2019  3:31 PM","1 hour 18 mins",87.75,"5.00","5.00","5.00","5.00","0.00","5.00","-","5.00","5.00","3.75","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","c9dac409"
"Finished","17 January 2019  2:22 PM","17 January 2019  3:33 PM","1 hour 10 mins",91.25,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0ced1ad4"
"Finished","17 January 2019  2:23 PM","17 January 2019  2:59 PM","36 mins 6 secs",86,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","87d61776"
"Finished","17 January 2019  2:24 PM","17 January 2019  3:15 PM","51 mins 29 secs",80.75,"0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","b5e49400"
"Finished","17 January 2019  2:28 PM","17 January 2019  3:17 PM","48 mins 44 secs",81.5,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","a7a6d047"
"Finished","17 January 2019  2:55 PM","17 January 2019  3:44 PM","49 mins 34 secs",69.75,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","0.00","3.75","5.00","-","5.00","4.00","0.00","5.00","5.00","5.00","5.00","0.00","3afdb48d"
"Finished","17 January 2019  2:56 PM","17 January 2019  4:21 PM","1 hour 25 mins",86.13,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","3.13","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1cc3e3f6"
"Finished","17 January 2019  3:18 PM","17 January 2019  4:41 PM","1 hour 23 mins",64.13,"5.00","5.00","5.00","-","0.00","5.00","5.00","5.00","2.50","1.88","2.00","0.00","2.00","2.00","3.75","5.00","5.00","5.00","0.00","5.00","1d8d3dcb"
"Finished","17 January 2019  3:21 PM","17 January 2019  4:12 PM","50 mins 37 secs",78.5,"5.00","5.00","3.75","5.00","2.00","5.00","-","5.00","5.00","3.75","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","-","0.00","5a8d5227"
"Finished","17 January 2019  3:26 PM","17 January 2019  4:12 PM","46 mins 5 secs",90,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","9e3010dd"
"Finished","17 January 2019  3:27 PM","17 January 2019  4:30 PM","1 hour 2 mins",89,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","4c2d49ff"
"Finished","17 January 2019  3:34 PM","17 January 2019  4:20 PM","46 mins",89,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","8df1f2d0"
"Finished","17 January 2019  3:47 PM","17 January 2019  5:04 PM","1 hour 17 mins",99.38,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","6bf6f3ae"
"Finished","17 January 2019  4:02 PM","17 January 2019  5:32 PM","1 hour 29 mins",74,"5.00","5.00","5.00","5.00","2.00","2.50","5.00","0.00","2.50","0.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","836edf26"
"Finished","17 January 2019  4:15 PM","17 January 2019  4:56 PM","40 mins 58 secs",61.38,"0.00","0.00","5.00","5.00","2.00","5.00","5.00","0.00","5.00","4.38","5.00","5.00","5.00","5.00","0.00","0.00","0.00","5.00","5.00","0.00","4687c649"
"Finished","17 January 2019  4:16 PM","17 January 2019  5:01 PM","45 mins 6 secs",90,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","611d52ae"
"Finished","17 January 2019  4:18 PM","17 January 2019  5:37 PM","1 hour 19 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","c265bef3"
"Finished","17 January 2019  4:25 PM","17 January 2019  5:55 PM","1 hour 30 mins",80,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","4.00","5.00","4.00","5.00","5.00","5.00","0.00","5.00","0.00","2ceb8bb4"
"Finished","17 January 2019  4:27 PM","17 January 2019  5:37 PM","1 hour 9 mins",90,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","c97e8e6e"
"Finished","17 January 2019  4:36 PM","17 January 2019  5:42 PM","1 hour 6 mins",75.38,"5.00","5.00","2.50","5.00","2.00","5.00","5.00","0.00","5.00","1.88","5.00","5.00","5.00","4.00","0.00","5.00","5.00","5.00","-","5.00","c65c893b"
"Finished","17 January 2019  4:36 PM","17 January 2019  5:31 PM","55 mins 10 secs",77,"0.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","47971c8f"
"Finished","17 January 2019  4:37 PM","17 January 2019  5:48 PM","1 hour 10 mins",74.63,"5.00","0.00","3.75","0.00","2.00","5.00","0.00","5.00","5.00","1.88","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","1a9c1c50"
"Finished","17 January 2019  4:39 PM","17 January 2019  6:09 PM","1 hour 30 mins",80.75,"5.00","0.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","3.75","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3ed1b1fe"
"Finished","17 January 2019  4:50 PM","17 January 2019  5:58 PM","1 hour 8 mins",68.38,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","1.88","5.00","5.00","2.00","2.00","2.50","5.00","5.00","5.00","0.00","0.00","17a66e14"
"Finished","17 January 2019  5:12 PM","17 January 2019  6:06 PM","53 mins 47 secs",67.75,"0.00","5.00","3.75","5.00","2.00","5.00","0.00","5.00","5.00","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","0.00","fa693312"
"Finished","17 January 2019  5:16 PM","17 January 2019  5:56 PM","39 mins 48 secs",63.13,"5.00","0.00","3.75","5.00","0.00","5.00","-","5.00","2.50","1.88","5.00","5.00","-","-","5.00","5.00","5.00","5.00","0.00","5.00","51872ea7"
"Finished","17 January 2019  5:46 PM","17 January 2019  6:59 PM","1 hour 12 mins",77.5,"5.00","5.00","3.75","5.00","-","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","0.00","933d7783"
"Finished","17 January 2019  6:01 PM","17 January 2019  7:08 PM","1 hour 6 mins",82,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","02f95023"
"Finished","17 January 2019  7:09 PM","17 January 2019  8:01 PM","52 mins 15 secs",83.5,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","5.00","4.00","0.00","5.00","5.00","5.00","5.00","5.00","45286c9f"
"Finished","17 January 2019  7:24 PM","17 January 2019  8:51 PM","1 hour 27 mins",81,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","2a57f040"
"Finished","17 January 2019  7:56 PM","17 January 2019  9:19 PM","1 hour 23 mins",80.5,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","2.50","4.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00","3122e5fb"
"Finished","17 January 2019  8:35 PM","17 January 2019  10:05 PM","1 hour 30 mins",76.25,"0.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","3.75","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","0.00","71461125"
"Finished","17 January 2019  8:39 PM","17 January 2019  9:36 PM","56 mins 42 secs",72.5,"5.00","5.00","3.75","5.00","0.00","5.00","0.00","5.00","5.00","3.75","5.00","0.00","3.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00","ee7e920b"
"Finished","17 January 2019  8:51 PM","17 January 2019  10:19 PM","1 hour 27 mins",50.5,"0.00","5.00","2.50","-","0.00","5.00","0.00","5.00","0.00","5.00","1.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","0.00","0.00","d3af35b4"
"Finished","17 January 2019  9:21 PM","17 January 2019  10:51 PM","1 hour 29 mins",96.38,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","144d4591"
"Finished","17 January 2019  9:45 PM","17 January 2019  11:15 PM","1 hour 30 mins",65.25,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3.75","4.00","5.00","5.00","5.00","2.50","-","-","-","-","-","ff76bbd5"
"Finished","17 January 2019  10:16 PM","17 January 2019  11:46 PM","1 hour 29 mins",56.13,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","-","3.13","5.00","1.00","2.00","-","-","5.00","5.00","-","-","0.00","8affdaf7"
"Finished","17 January 2019  11:03 PM","18 January 2019  12:03 AM","1 hour",78.38,"5.00","0.00","5.00","5.00","-","5.00","5.00","5.00","0.00","4.38","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","f7bb8ed0"
"Finished","18 January 2019  7:20 AM","18 January 2019  8:45 AM","1 hour 24 mins",78,"5.00","5.00","5.00","5.00","-","2.50","0.00","5.00","2.50","5.00","5.00","5.00","2.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00","f77c2032"
"Finished","18 January 2019  10:47 AM","18 January 2019  11:57 AM","1 hour 10 mins",62.5,"2.50","5.00","5.00","5.00","2.00","2.50","0.00","5.00","2.50","1.25","1.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","0.00","0.00","80c38628"
"Finished","18 January 2019  11:00 AM","18 January 2019  11:54 AM","54 mins 48 secs",58.75,"5.00","0.00","5.00","5.00","-","5.00","0.00","0.00","5.00","3.75","5.00","1.00","2.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00","3243783c"
"Finished","18 January 2019  11:05 AM","18 January 2019  12:07 PM","1 hour 1 min",84.38,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","4.38","2.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5242b70b"
"Finished","18 January 2019  12:20 PM","18 January 2019  1:29 PM","1 hour 8 mins",74,"5.00","5.00","5.00","-","2.00","5.00","-","5.00","5.00","-","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","fc82ba1d"
"Finished","18 January 2019  2:07 PM","18 January 2019  3:12 PM","1 hour 5 mins",92,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","f765c90d"
"Finished","18 January 2019  2:17 PM","18 January 2019  3:37 PM","1 hour 20 mins",92,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","b0c9ea3a"
"Finished","18 January 2019  2:25 PM","18 January 2019  3:24 PM","59 mins 9 secs",72.25,"0.00","5.00","5.00","5.00","-","-","0.00","5.00","5.00","2.50","1.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","8e5876e6"
"Finished","18 January 2019  2:32 PM","18 January 2019  3:22 PM","49 mins 16 secs",92.75,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0e801b0f"
"Finished","18 January 2019  2:50 PM","18 January 2019  4:13 PM","1 hour 23 mins",75.75,"5.00","5.00","3.75","5.00","2.00","5.00","-","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","69337936"
"Finished","18 January 2019  2:50 PM","18 January 2019  4:13 PM","1 hour 22 mins",75,"5.00","5.00","5.00","5.00","2.00","5.00","-","5.00","5.00","-","5.00","5.00","3.00","5.00","0.00","5.00","5.00","5.00","0.00","5.00","c22e127c"
"Finished","18 January 2019  2:51 PM","18 January 2019  4:10 PM","1 hour 18 mins",66.25,"5.00","5.00","3.75","5.00","0.00","5.00","-","5.00","2.50","-","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","0.00","5.00","ec59cded"
"Finished","18 January 2019  2:56 PM","18 January 2019  3:53 PM","57 mins 42 secs",51.25,"5.00","5.00","5.00","0.00","-","5.00","-","0.00","2.50","3.75","-","-","5.00","-","-","5.00","5.00","5.00","-","5.00","3981f0df"
"Finished","18 January 2019  2:57 PM","18 January 2019  3:51 PM","54 mins 28 secs",88.75,"5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","165760c6"
"Finished","18 January 2019  2:58 PM","18 January 2019  4:22 PM","1 hour 24 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","f3dece54"
"Finished","18 January 2019  2:58 PM","18 January 2019  4:22 PM","1 hour 23 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","36385979"
"Finished","18 January 2019  2:59 PM","18 January 2019  4:22 PM","1 hour 23 mins",97,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","d44156c8"
"Finished","18 January 2019  2:59 PM","18 January 2019  4:29 PM","1 hour 30 mins",85.88,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","742e9c91"
"Finished","18 January 2019  3:04 PM","18 January 2019  4:14 PM","1 hour 10 mins",66.5,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","-","2.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","0.00","0.00","df0af3cc"
"Finished","18 January 2019  3:04 PM","18 January 2019  4:34 PM","1 hour 29 mins",51.25,"5.00","0.00","5.00","5.00","-","5.00","0.00","5.00","2.50","3.75","5.00","1.00","2.00","2.00","-","5.00","5.00","0.00","0.00","0.00","59e166b9"
"Finished","18 January 2019  3:13 PM","18 January 2019  4:19 PM","1 hour 6 mins",84.5,"5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","2.50","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","6964130c"
"Finished","18 January 2019  3:16 PM","18 January 2019  4:46 PM","1 hour 30 mins",64.5,"5.00","5.00","-","-","-","5.00","-","5.00","2.50","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","2513f279"
"Finished","18 January 2019  3:29 PM","18 January 2019  4:59 PM","1 hour 29 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","a707b5aa"
